timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1316169842550,195,Click Survey,200,OK,Success 1-17,text,true,686,195
1316169843003,294,Click Survey,200,OK,Success 1-15,text,true,686,294
1316169843112,239,Click Survey,200,OK,Success 1-20,text,true,686,239
1316169844597,223,Click Survey,200,OK,Success 1-13,text,true,686,223
1316169846956,327,Click Survey,200,OK,Success 1-7,text,true,686,327
1316169847628,461,Click Survey,200,OK,Success 1-4,text,true,686,461
1316169850675,314,Click Survey,200,OK,Success 1-8,text,true,686,314
1316169857347,273,Click Survey,200,OK,Success 1-18,text,true,686,273
1316169865644,454,Click Survey,200,OK,Success 1-6,text,true,686,454
1316169865956,279,Click Survey,200,OK,Success 1-2,text,true,686,279
1316169868456,515,Click Survey,200,OK,Success 1-10,text,true,686,515
1316169872956,259,Click Survey,200,OK,Success 1-9,text,true,686,259
1316169881675,272,Click Survey,200,OK,Success 1-16,text,true,686,272
1316169895987,495,Click Survey,200,OK,Success 1-19,text,true,686,495
1316169896472,373,Click Survey,200,OK,Success 1-1,text,true,686,373
1316169899034,259,Click Survey,200,OK,Success 1-14,text,true,686,259
1316169903456,231,Click Survey,200,OK,Success 1-5,text,true,686,231
1316169909925,211,Click Survey,200,OK,Success 1-12,text,true,686,211
1316169910409,327,Click Survey,200,OK,Success 1-13,text,true,686,327
1316169910612,298,Click Survey,200,OK,Success 1-17,text,true,686,298
1316169910800,298,Click Survey,200,OK,Success 1-20,text,true,686,298
1316169912159,229,Click Survey,200,OK,Success 1-15,text,true,686,229
1316169915878,276,Click Survey,200,OK,Success 1-3,text,true,686,276
1316169917722,255,Click Survey,200,OK,Success 1-8,text,true,686,255
1316169918316,328,Click Survey,200,OK,Success 1-11,text,true,686,328
1316169921159,396,Click Survey,200,OK,Success 1-4,text,true,686,396
