timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1316175082831,377,Click Survey,200,OK,Success 1-2,text,true,4667,377
1316175085550,406,Click Survey,200,OK,Success 1-11,text,true,4667,406
1316175090378,383,Click Survey,200,OK,Success 1-20,text,true,4667,383
1316175093222,396,Click Survey,200,OK,Success 1-7,text,true,4667,396
1316175094675,369,Click Survey,200,OK,Success 1-5,text,true,4667,369
1316175095597,355,Click Survey,200,OK,Success 1-19,text,true,4667,355
1316175096894,315,Click Survey,200,OK,Success 1-4,text,true,4667,315
1316175099659,353,Click Survey,200,OK,Success 1-6,text,true,4667,353
1316175100347,358,Click Survey,200,OK,Success 1-8,text,true,4667,358
1316175101909,412,Click Survey,200,OK,Success 1-14,text,true,4667,412
1316175101987,409,Click Survey,200,OK,Success 1-17,text,true,4668,409
1316175102800,524,Click Survey,200,OK,Success 1-12,text,true,4667,524
1316175105456,381,Click Survey,200,OK,Success 1-10,text,true,4667,381
1316175107659,542,Click Survey,200,OK,Success 1-15,text,true,4667,542
1316175114316,500,Click Survey,200,OK,Success 1-3,text,true,4667,500
1316175119191,331,Click Survey,200,OK,Success 1-18,text,true,4667,331
1316175122316,469,Click Survey,200,OK,Success 1-9,text,true,4667,469
1316175123972,360,Click Survey,200,OK,Success 1-1,text,true,4667,360
1316175126675,370,Click Survey,200,OK,Success 1-13,text,true,4667,370
1316175127612,392,Click Survey,200,OK,Success 1-2,text,true,4668,392
1316175127737,424,Click Survey,200,OK,Success 1-16,text,true,4667,424
1316175129112,325,Click Survey,200,OK,Success 1-11,text,true,4667,325
1316175132784,348,Click Survey,200,OK,Success 1-5,text,true,4667,348
1316175133081,370,Click Survey,200,OK,Success 1-20,text,true,4667,370
1316175139175,337,Click Survey,200,OK,Success 1-7,text,true,4667,337
1316175140034,369,Click Survey,200,OK,Success 1-19,text,true,4667,369
1316175142456,627,Click Survey,200,OK,Success 1-4,text,true,4667,627
1316175144534,448,Click Survey,200,OK,Success 1-8,text,true,4667,448
1316175148456,433,Click Survey,200,OK,Success 1-17,text,true,4667,433
1316175151581,358,Click Survey,200,OK,Success 1-6,text,true,4667,358
1316175152956,358,Click Survey,200,OK,Success 1-12,text,true,4667,358
1316175154722,427,Click Survey,200,OK,Success 1-14,text,true,4667,427
1316175155128,378,Click Survey,200,OK,Success 1-10,text,true,4667,378
1316175157847,360,Click Survey,200,OK,Success 1-15,text,true,4667,360
1316175158737,395,Click Survey,200,OK,Success 1-3,text,true,4667,395
1316175160769,336,Click Survey,200,OK,Success 1-18,text,true,4667,336
1316175163191,641,Click Survey,200,OK,Success 1-9,text,true,4667,641
1316175165081,324,Click Survey,200,OK,Success 1-1,text,true,4667,324
1316175169831,353,Click Survey,200,OK,Success 1-2,text,true,4667,353
1316175173753,375,Click Survey,200,OK,Success 1-13,text,true,4667,375
1316175176456,631,Click Survey,200,OK,Success 1-16,text,true,4667,631
1316175178144,466,Click Survey,200,OK,Success 1-11,text,true,4667,466
1316175178331,445,Click Survey,200,OK,Success 1-20,text,true,4668,445
1316175178847,559,Click Survey,200,OK,Success 1-5,text,true,4667,559
1316175183644,369,Click Survey,200,OK,Success 1-7,text,true,4667,369
1316175184941,443,Click Survey,200,OK,Success 1-19,text,true,4667,443
1316175186987,359,Click Survey,200,OK,Success 1-4,text,true,4667,359
1316175187081,367,Click Survey,200,OK,Success 1-8,text,true,4667,367
1316175191784,408,Click Survey,200,OK,Success 1-17,text,true,4667,408
1316175197847,353,Click Survey,200,OK,Success 1-6,text,true,4667,353
1316175205941,447,Click Survey,200,OK,Success 1-12,text,true,4667,447
1316175206909,485,Click Survey,200,OK,Success 1-10,text,true,4667,485
1316175207066,361,Click Survey,200,OK,Success 1-14,text,true,4668,361
1316175208581,349,Click Survey,200,OK,Success 1-3,text,true,4667,349
1316175208753,385,Click Survey,200,OK,Success 1-15,text,true,4667,385
1316175208831,400,Click Survey,200,OK,Success 1-18,text,true,4667,400
1316175209081,420,Click Survey,200,OK,Success 1-9,text,true,4667,420
1316175209144,517,Click Survey,200,OK,Success 1-1,text,true,4667,517
1316175209362,492,Click Survey,200,OK,Success 1-2,text,true,4667,492
1316175214784,372,Click Survey,200,OK,Success 1-13,text,true,4667,372
1316175217675,354,Click Survey,200,OK,Success 1-16,text,true,4667,354
1316175222644,350,Click Survey,200,OK,Success 1-11,text,true,4667,350
1316175225316,425,Click Survey,200,OK,Success 1-5,text,true,4667,425
1316175228269,357,Click Survey,200,OK,Success 1-20,text,true,4667,357
1316175228722,409,Click Survey,200,OK,Success 1-7,text,true,4667,409
1316175230675,451,Click Survey,200,OK,Success 1-19,text,true,4667,451
1316175231456,398,Click Survey,200,OK,Success 1-8,text,true,4667,398
1316175231831,448,Click Survey,200,OK,Success 1-4,text,true,4667,448
1316175232269,402,Click Survey,200,OK,Success 1-17,text,true,4667,402
1316175233487,355,Click Survey,200,OK,Success 1-6,text,true,4667,354
1316175248347,432,Click Survey,200,OK,Success 1-10,text,true,4668,432
1316175248237,547,Click Survey,200,OK,Success 1-14,text,true,4667,547
1316175250800,369,Click Survey,200,OK,Success 1-12,text,true,4667,369
1316175250878,425,Click Survey,200,OK,Success 1-18,text,true,4667,425
1316175251628,397,Click Survey,200,OK,Success 1-15,text,true,4667,397
1316175251487,595,Click Survey,200,OK,Success 1-9,text,true,4667,595
1316175251972,415,Click Survey,200,OK,Success 1-3,text,true,4667,415
1316175252878,396,Click Survey,200,OK,Success 1-1,text,true,4667,396
1316175253003,579,Click Survey,200,OK,Success 1-2,text,true,4667,579
1316175253066,594,Click Survey,200,OK,Success 1-13,text,true,4667,594
1316175255003,354,Click Survey,200,OK,Success 1-16,text,true,4667,354
1316175261691,379,Click Survey,200,OK,Success 1-11,text,true,4667,379
1316175264659,317,Click Survey,200,OK,Success 1-8,text,true,4667,317
1316175268566,711,Click Survey,200,OK,Success 1-4,text,true,4667,711
1316175269128,422,Click Survey,200,OK,Success 1-17,text,true,4667,422
1316175272394,486,Click Survey,200,OK,Success 1-6,text,true,4667,486
1316175273534,336,Click Survey,200,OK,Success 1-20,text,true,4667,336
1316175275253,435,Click Survey,200,OK,Success 1-7,text,true,4667,435
1316175275487,483,Click Survey,200,OK,Success 1-5,text,true,4667,483
1316406049769,757,Click Survey,200,OK,Success 1-1,text,true,686,757
1316406053909,671,Click Survey,200,OK,Success 1-2,text,true,686,671
1316406056753,660,Click Survey,200,OK,Success 1-3,text,true,686,660
1316406057362,806,Click Survey,200,OK,Success 1-5,text,true,686,806
1316406058972,607,Click Survey,200,OK,Success 1-4,text,true,686,607
1316406061409,689,Click Survey,200,OK,Success 1-15,text,true,686,689
1316406062034,711,Click Survey,200,OK,Success 1-11,text,true,686,711
1316406062097,720,Click Survey,200,OK,Success 1-8,text,true,686,720
1316406062409,666,Click Survey,200,OK,Success 1-9,text,true,686,666
1316406062800,694,Click Survey,200,OK,Success 1-6,text,true,686,694
1316406065019,1093,Click Survey,200,OK,Success 1-10,text,true,686,1093
